37.26	21274.4	6660000	295408296000
37.26	27307.2	1680000	4741632000
37.26	9797.3	1060000	1191016000
37.26	7306.4	346000	41421736
37.26	6827.4	192000	7077888
37.26	26455.5	184000	6229504
37.26	10635.1	161000	4173281
37.30	21274.4	6550000	281011375000
37.30	27308.1	1770000	5545233000
37.30	9797.4	1070000	1225043000
37.30	28342.7	829000	569722789
37.30	26453.7	580000	195112000
37.30	6827.3	206000	8741816
37.30	10635.0	141000	2803221
37.33	21274.6	6430000	265847707000
37.33	27306.7	1120000	1404928000
37.33	9797.4	1040000	1124864000
37.33	28342.7	871000	660776311
37.33	13227.3	292000	24897088
37.33	6827.6	249000	15438249
37.33	26455.5	218000	10360232
37.33	10635.0	141000	2803221
37.33	9452.0	117000	1601613
37.33	6613.5	92100	781229.961
37.37	21274.5	6460000	269586136000
37.37	27308.2	1380000	2628072000
37.37	28342.7	700000	343000000
37.37	9102.8	576000	191102976
37.37	26455.5	225000	11390625
37.37	6613.1	224000	11239424
37.37	8509.5	130000	2197000
37.37	10635.0	113000	1442897
37.37	6827.5	70600	351895.816
37.40	21274.7	6520000	277167808000
37.40	27308.8	1920000	7077888000
37.40	28345.5	1100000	1331000000
37.40	26452.4	1020000	1061208000
37.40	9798.3	649000	273359449
37.40	10959.7	405000	66430125
37.40	13654.9	178000	5639752
37.40	8509.6	142000	2863288
37.40	9103.2	103000	1092727
37.40	14179.0	83100	573856.191
37.44	21274.7	6630000	291434247000
37.44	27308.2	1080000	1259712000
37.44	13654.7	917000	771095213
37.44	9797.8	734000	395446904
37.44	10960.0	433000	81182737
37.44	14172.9	180000	5832000
37.44	8509.5	132000	2299968
37.44	10635.1	107000	1225043
37.44	9103.3	81900	549353.259
37.47	21274.7	6350000	256047875000
37.47	27310.0	1890000	6751269000
37.47	27022.5	900000	729000000
37.47	6827.1	211000	9393931
37.47	10959.5	199000	7880599
37.47	10635.1	118000	1643032
37.47	14178.8	82200	555412.248
37.51	21275.1	6200000	238328000000
37.51	27310.5	1900000	6859000000
37.51	27022.7	1170000	1601613000
37.51	21918.7	810000	531441000
37.51	14176.9	280000	21952000
37.51	10635.6	130000	2197000
37.54	21275.1	6140000	231475544000
37.54	27310.6	1860000	6434856000
37.54	27022.3	1220000	1815848000
37.54	6827.0	184000	6229504
37.54	26457.6	170000	4913000
37.54	9103.8	128000	2097152
