18.72	25292.9	1080000	1259712000
18.73	25292.8	3950000	61629875000
18.75	25293.1	4350000	82312875000
18.75	27213.7	2760000	21024576000
18.77	25293.3	1520000	3511808000
18.77	27216.4	609000	225866529
18.79	25293.3	1720000	5088448000
18.8	25293.8	1920000	7077888000
18.82	25294.9	2020000	8242408000
18.84	25294.2	2230000	11089567000
18.85	25294.1	2270000	11697083000
18.87	25294.9	2390000	13651919000
18.89	25294.8	2680000	19248832000
18.9	25294.8	2850000	23149125000
18.92	25293.6	2940000	25412184000
18.94	25294.1	1920000	7077888000
18.95	25294.1	2550000	16581375000
18.97	25294	2810000	22188041000
18.99	25294.2	2840000	22906304000
19	25293.7	2420000	14172488000
19.02	25293.5	2750000	20796875000
19.04	25293.9	2490000	15438249000
19.06	25293.8	2700000	1.9683e+10
19.06	25248.1	572000	187149248
19.07	25294.4	3020000	27543608000
19.09	25294.8	3860000	57512456000
19.11	25294.5	3350000	37595375000
19.13	25294	3320000	36594368000
19.14	25294.2	3060000	28652616000
19.16	25293.8	2900000	2.4389e+10
19.16	25232.7	135000	2460375
19.18	25294.7	2680000	19248832000
19.19	25294.7	2370000	13312053000
19.21	25294.5	2140000	9800344000
19.21	22454.8	267000	19034163
19.23	25293.9	2200000	1.0648e+10
19.23	22457.6	1710000	5000211000
19.25	25294.2	1930000	7189057000
19.25	22457.9	1910000	6967871000
19.26	22457.5	2410000	13997521000
19.26	25294.5	1820000	6028568000
19.28	22458.3	3150000	31255875000
19.28	25294.1	1610000	4173281000
19.3	22458.1	14000000	2.744e+12
19.3	25294.2	6500000	2.74625e+11
19.31	22457.7	4010000	64481201000
19.31	25294	1240000	1906624000
19.33	22457.5	4470000	89314623000
19.33	25293.9	1160000	1560896000
19.35	22457.7	5200000	1.40608e+11
19.36	22457.5	5470000	163667323000
19.38	22457.6	5890000	204336469000
19.4	22457.3	5470000	163667323000
19.41	22456.6	6190000	237176659000
19.43	22457	6600000	2.87496e+11
19.45	22457.5	5940000	209584584000
19.47	22457	5870000	202262003000
19.48	22457.3	6030000	219256227000
19.5	22457.2	6000000	2.16e+11
19.52	22457.4	5940000	209584584000
19.53	22456.7	5810000	196122941000
19.55	22457	6370000	258474853000
19.57	22457	5820000	197137368000
19.57	29597.8	1380000	2628072000
19.58	22457.5	5430000	160103007000
19.58	29597.4	1310000	2248091000
19.6	22457.4	5060000	129554216000
19.62	22456.9	5240000	143877824000
19.62	29595.9	1750000	5359375000
19.63	22456.6	5040000	128024064000
19.63	29596	1850000	6331625000
19.65	22457.3	3430000	40353607000
19.65	29595.7	3060000	28652616000
19.67	22457.1	4590000	96702579000
19.67	29595.8	2410000	13997521000
19.68	29596.6	3230000	33698267000
19.68	22456.8	2960000	25934336000
19.7	29595.1	3450000	41063625000
19.7	22456.8	2630000	18191447000
19.72	29595.1	3730000	51895117000
19.72	22457	2300000	1.2167e+10
19.74	29595.3	3920000	60236288000
19.74	22458.2	2240000	11239424000
19.75	29595.8	4060000	66923416000
19.75	22457	1830000	6128487000
19.77	29595.7	4180000	73034632000
19.77	22456.9	1760000	5451776000
19.79	29596	4390000	84604519000
19.79	22457.6	1780000	5639752000
19.8	29595.6	4530000	92959677000
19.8	22458.3	1460000	3112136000
19.82	29595.5	4560000	94818816000
19.82	22458.6	1360000	2515456000
19.84	29595.7	4430000	86938307000
19.84	22458	1470000	3176523000
19.84	29548.8	1380000	2628072000
19.85	29596.2	4690000	103161709000
19.85	22458.6	966000	901428696
19.87	29596	4640000	99897344000
19.87	22457.8	910000	753571000
19.89	29595.6	17200000	5.088448e+12
19.89	22457.4	2730000	20346417000
19.9	29595.9	4900000	1.17649e+11
19.9	22443.4	915000	766060875
19.92	29595.5	4820000	111980168000
19.92	22456.8	186000	6434856
19.94	29595.3	4800000	1.10592e+11
19.94	22456.9	735000	397065375
19.96	29596	4900000	1.17649e+11
19.96	22457.2	620000	238328000
19.98	29595.3	5010000	125751501000
19.99	29595.2	4950000	121287375000
20.01	29595.6	4600000	9.7336e+10
20.03	29595	4720000	105154048000
20.04	29595.3	4680000	102503232000
20.06	29595.2	4770000	108531333000
20.08	29595.8	4490000	90518849000
20.08	22459.8	569000	184220009
20.08	29535.5	415000	71473375
20.09	29594.1	4310000	80062991000
20.11	29595.2	4010000	64481201000
20.13	29594.8	3800000	5.4872e+10
20.15	29595.4	3230000	33698267000
20.16	29595.6	3400000	3.9304e+10
20.18	29595.6	3520000	43614208000
20.2	29595.5	3600000	4.6656e+10
20.21	29595.2	3140000	30959144000
20.23	29595.5	3710000	51064811000
20.25	29595.2	3510000	43243551000
20.26	29596.2	3440000	40707584000
20.28	29596.8	3310000	36264691000
20.3	29596.2	3440000	40707584000
20.31	29596.2	3440000	40707584000
20.33	29595.9	3430000	40353607000
20.35	29595.9	3510000	43243551000
20.37	29595.5	7960000	504358336000
20.38	29596.5	3040000	28094464000
20.4	29597.4	2670000	19034163000
20.42	29596.7	2520000	16003008000
20.42	25807.1	1400000	2.744e+09
20.43	25809	2480000	15252992000
20.43	29596.7	2430000	14348907000
20.45	25809.6	11800000	1.643032e+12
20.47	25809.4	13200000	2.299968e+12
20.48	25809	13200000	2.299968e+12
20.5	25808.6	13600000	2.515456e+12
20.52	25808.9	6060000	222545016000
20.53	25809	7540000	428661064000
20.53	25759.2	1150000	1520875000
20.55	25808.7	8210000	553387661000
20.55	29595.9	1930000	7189057000
20.57	25809.3	8950000	716917375000
20.59	25808.9	8850000	693154125000
20.59	25764.8	1680000	4741632000
20.6	25808.2	10300000	1.092727e+12
20.6	25761.4	2290000	12008989000
20.62	25808.7	10800000	1.259712e+12
20.62	25755.5	1320000	2299968000
20.64	25808.7	11100000	1.367631e+12
20.64	25761.7	1580000	3944312000
20.65	25808.1	11800000	1.643032e+12
20.65	25764.5	1870000	6539203000
20.67	25808.7	11700000	1.601613e+12
20.67	25765	2130000	9663597000
20.69	25808.4	12000000	1.728e+12
20.69	25763.6	2280000	11852352000
20.7	25808.8	11700000	1.601613e+12
20.72	25808.2	11700000	1.601613e+12
20.74	25808.3	11500000	1.520875e+12
20.74	25765.3	2180000	10360232000
20.75	25808.7	11700000	1.601613e+12
20.75	25765.9	2210000	10793861000
20.77	25808.9	11500000	1.520875e+12
20.77	25762.8	2620000	17984728000
20.79	25808.1	11500000	1.520875e+12
20.79	25763.4	2340000	12812904000
20.8	25808.1	11700000	1.601613e+12
20.82	25808.8	10900000	1.295029e+12
20.84	25808.7	10500000	1.157625e+12
20.86	25808.5	10600000	1.191016e+12
20.88	25808.5	8590000	633839779000
20.89	25809	8530000	620650477000
20.91	25809	8530000	620650477000
20.93	25808.4	8030000	517781627000
20.94	25808.4	7590000	437245479000
20.96	25808.7	6540000	279726264000
20.98	25808.2	4330000	81182737000
20.98	24285.1	221000	10793861
21	25808.1	5170000	138188413000
21.01	25806	3680000	49836032000
21.01	24286.8	888000	700227072
21.03	25807.6	3240000	34012224000
21.05	25808.1	2890000	24137569000
21.05	22230.6	523000	143055667
21.06	22227.9	6910000	329939371000
21.06	25808.6	2590000	17373979000
21.06	29640.6	331000	36264691
21.08	25805.6	1890000	6751269000
21.1	25807.5	1100000	1.331e+09
21.11	22225.9	22500000	1.1390625e+13
21.16	22229.2	252000	16003008
21.18	22227.8	7950000	502459875000
21.18	21258.8	316000	31554496
21.2	22225.8	7830000	480048687000
21.23	22226.2	18600000	6.434856e+12
21.23	29625.1	1120000	1404928000
21.25	22227.1	19300000	7.189057e+12
21.25	23550.9	613000	230346397
21.28	22226.1	20800000	8.998912e+12
21.28	29059.3	2280000	11852352000
